 We'll have to post today,,,,,,
 Dates chinnaga chey ra,,,,,,
 Ah dabbalu entiiii,,,,,,
 Rey...No dude,,,,,,
,,,,,,
 Already cover photo tho okasari spoil chesam,,,,,,
 Arey can we wait one day?,,,,,,
 I’ll get the laptop ,,,,,,
,,,,,,
 Repu committees announce cheyali,,,,,,
 Ellundi committees ra,,,,,,
 Kadu day after😅,,,,,,
" Change the DP , cover pic @917337585022 . ",,,,,,
,,,,,,
 Okay,,,,,,
 We'll post tomorrow,,,,,,
 Are we having a spam today??,,,,,,
 Ninne kada one month before Conference annav,,,,,,
 We are taking these posters very lightly.,,,,,,
 Edhiii time ki avvatledu,,,,,,
 Chaala bisket avtondhi manaki,,,,,,
 Guys I’ll send a poster by 8,,,,0,,
,,,,,,
 Alright,,,,,,
 Let's not be hurry hurry. Only if we are okay with it. We'll go ahead,,,,,,
 It's okay if we delay it,,,,,,
 By one day,,,,,,
 We can't call them then and there kadhaa,,,,,,
 Call them ,,,,,,
,,,,,,
 Or else we’ll ask them regarding the progress of sponsors,,,,,,
 Makes sense.,,,,,,
 We'll do that,,,,,,
 Yeah,,,,,,
 Call,,,,,,
 Guys,,,,,,
 Ha,,,,,,
 Haa ra,,,,,,
 Ones this committees thing is decided,,,,,,
 We'll have a call,,,,,,
 Sort every damn thing out.,,,,,,
 Okay,,,,,,
 Time!?,,,,,,
 Day after tomorrow 😂,,,,,,
 Okay😛,,,,,,
 Sarey,,,,,,
 One thing we were a bit sure about is delegates. ,,,,,,
,,,,,,
 Improper planning undhi manaki,,,,,,
 We'll figure everything out.,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 Communicando logo pakka undala !?,,,,,,
 Ya,,,,,,
 Let there be at max two font styles,,,,,,
 2 ae unnayi ra,,,,,,
 Logo lo okati undhi ga 😅,,,,,,
 Motham poster lo aa Communicando logo part only bale,,,,,,
 Ade change chesthe baagodu ra,,,,,,
 Also college name,,,,,,
 Logo lo unna font style dates ki pettu. ,,,,,,
,,,,,,
 Tagline a bit fancy,,,,,,
 Okay,,,,,,
" SRM mun 7,8,9",,,,,,
 And look at their posters!!!!!!!,,,,,,
 Their website tooo,,,,,,
 ‎,,,,,,
 Baundi,,,,,,
 Arey okkkasari last year vati tho compare chesi level ela undi ani chudu. Okkkasari.,,,,,,
 Nopeeeee,,,,,,
 It's 8,,,,,,
 Ask them for sponsorship update,,,,,,
 ‎,,,,,,
 Reviews!?,,,,,,
 Too plain,,,,,,
 Em add cheyali kuda chepandi,,,,,,
 Nice,,,,,,
 Can there be a collage like thing,,,,,,
 In the background,,,,,,
 Kind of,,,,,,
 And grey 3D tiles in the corners?,,,,,,
 ‎,,,,,,
 Logos ki atu itu kuda khaali unnattu undhi,,,,,,
 ICC type!?,,,,,,
 Konchem,,,,,,
 Giys,,,,,,
 Rey cheppandr,,,,,,
" If anything else can be improved, that also",,,,,,
 Let's have the spam tomorrow,,,,,,
 Y are we including the ,,,,,,
,,,,,,
" Just add something on either sides of Logo, everything else is good",,,,,,
 @919160344049 @919573066222 @918790663399 ,,,,,,
,,,,,,
 Okay,,,,,,
" Ask them to tell how they went about them , what did they do and when are they gonna give us the contacts. ",,,,,,
,,,,,,
 You'll have the laptop with you tonight kadhaa?,,,,,,
 Yes,,,,,,
 Okay,,,,,,
,,,,,,
,,,,,,
 Talk about this,,,,,,
 This template is very important for us.,,,,,,
 Okay,,,,,,
 1. 3D tiles in the corners.,,,,,,
,,,,,,
 Anthe na!?,,,,,,
 CBITMUN ani text undhi kadhaa dates tho . Ah Color kuda change chesthey bauntundhi,,,,,,
 ??,,,,,,
 They are waiting from 10 mins.,,,,,,
 On it re,,,,,,
" Guys ,",,,,,,
,,,,,,
 That's it.,,,,,,
" Now that it’s been a long time since we gave you the sponsorship task , we are expecting an update on how you went about with the task . Also tell us by when are you gonna give us the contacts . We need a reply from each one of you and also we are not expecting smart and generalized answers.",,,,,,
 So we’ll post ?,,,,,,
 This,,,,,,
 Alright. Put this,,,,,,
 I feel this is good work because we mentioned that it needs to be formal and good looking.,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Agreed. ,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 ‎,,,,,,
" Inkoti enti ante , black and gold are CBITMUN theme",,,,,,
 Can't totally deviate from it,,,,,,
 Yes,,,,,,
 Picture bg lo undadam valla adi em committee ani sarigga ardhamkadu,,,,,,
 These people knowwww,,,,,,
 They aren't prompt,,,,,,
 Our spam will be like TITCs only .,,,,,,
 All day long,,,,,,
 Yup,,,,,,
 CBITMUN spam legacy ni naasanam chestharu🤦🏻‍♂,,,,,,
 We used to complete spam in a minute,,,,,,
 We have to tell them,,,,,,
8,,,,30 ki spam ante 8,31 ki at least 3-4 people used to say done.,
 At moment we say spam you have to ani. Whole spam should be completed in 3-4 minutes  ani we have to tell,,,,,,
 Not even half of them gave an update.,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Changes made,,,,,,
 How's this?,,,,,,
 ‎,,,,,,
 And horizontal lines maybe ?,,,,,,
 Inverted ae better emo,,,,,,
 ‎,,,,,,
 Remove them. They look animated😶,,,,,,
 Which part!?,,,,,,
 The lines,,,,,,
 Let the logo be there itself coz it's the committee poster. Move CBIT MUN logo and make it bigger,,,,,,
 Okay,,,,,,
 Arey we could share it with her kada,,,,,,
 She has it. Remember? We sent them,,,,,,
 Official mails velthey better.,,,,,,
 She'll get IDs,,,,,,
 Saketh valla sister entha Aina 😂,,,,,,
 Ade ra ,,,,,,
,,,,,,
 Rey ,,,,,,
,,,,,,
,,,,,,
 Yaaa,,,,,,
 Okayy,,,,,,
 Kavali ante.... we'll put Rishika in bcc...... she'll also know if there is any update,,,,,,
 I mean...when they reply to mail.... she'll get to know along with us,,,,,,
 Asal baledhu anta,,,,,,
 Saketh kind of hinted that they have contacts anta. So we have to use rishika wisely,,,,,,
 ‎,,,,,,
 I almost liked it.,,,,,,
 31st * 😂,,,,,,
 ‎,,,,,,
 Nice !,,,,,,
 Craze,,,,,,
" If we are okay with this, he’ll forward the psd file to the cc mail id.",,,,,,
 Let the others tell too!,,,,,,
 Ask him give the logo png ,,,,,,
,,,,,,
 it*,,,,,,
 Motham drive lo upload chesi link pedtha annadu,,,,,,
 Guys I’ll ask the remaining secretariat?,,,,,,
 I’ll warn them ??,,,,,,
 ‎,,,,,,
 Thop,,,,,,
 Hammayya,,,,,,
 This fella can afford holidays in Europe. ,,,,,,
,,,,,,
 Ala ani sponsors ivvu ante ivvaru ra,,,,,,
,,,,,,
 😂,,,,,,
 Ade bro 😂,,,,,,
,,,,,,
 GAIL vadu face chudataniki kuda ishtapadatle,,,,,,
 Arey sriraag Gail inka jio contacts ra,,,,,,
 Jaldi approach avtham,,,,,,
 Jio contact hopefully vastundi..... problem is that his dad was in 10 yrs deputation to CBI....now he is going back to CISF Delhi,,,,,,
 So....grip konchem loosen aindi,,,,,,
 Anni ippude avvala😅,,,,,,
 Eroje pakkana undi phone cheyipincha..... atleast appointment dorikina chalu,,,,,,
 But this time jio sponsoring us would be tough ,,,,,,
,,,,,,
 Jio postpaid,,,,,,
 Actually a point,,,,,,
 And Jio is starting an incubator where they train young students and entrepreneurs by sharing few tips from their success model.,,,,,,
 🙈🙈,,,,,,
 Things to do for tomorrow- ,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Anything else?,,,,,,
 @919160344049 ,,,,,,
,,,,,,
 Needhe*,,,,,,
 Okay ra,,,,,,
 ‎,,,,,,
 1. Dates aren't visible properly. Background lo kalipotunai. ,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Class kanipiyatle,,,,,,
 Poster lo empty space ekkada undhi?,,,,,,
 Top left and right BG lo kalipoindi,,,,,,
 Kalsiloindi,,,,,,
 Whatever spelling ratle 😂,,,,,,
 Kashtapadaku ,,,,,,
,,,,,,
 We can change their Color based on background image.,,,,,,
 Ah 😂,,,,,,
" Ah dates block, Vivek told he'd change the color. ",,,,,,
,,,,,,
 Arey electricity department ela sponsor cheyachu manaki,,,,,,
 You can thank me for the horizontal lines idea 😌☺,,,,,,
 Current ichi anaku,,,,,,
 Electrical bill veyyakunda,,,,,,
 😂,,,,,,
 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️,,,,,,
 Im being honest. So yah what I think is the poster is nice. But you know chudangane wowwww anipiyatle.,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 You just read my mind.,,,,,,
 😶,,,,,,
 😂,,,,,,
" So wait, ",,,,,,
,,,,,,
,,,,,,
,,,,,,
 CBIT Mun logo and dates to the bottom?,,,,,,
 CBITMUN logo top left ,,,,,,
,,,,,,
 Ila chesthe 2 rows of text laga aythadi ra,,,,,,
 Ade ra,,,,,,
,,,,,,
 Only dates pedatham appudu top right lo,,,,,,
 ‎,,,,,,
 Haa kind of,,,,,,
 Guys today I contacted a person for projectors ,,,,,,
,,,,,,
 Sett,,,,,,
 Last time they bought it for 3k,,,,,,
 Each kada?,,,,,,
 Yeah,,,,,,
 Actually good,,,,,,
 Kada,,,,,,
 Yea,,,,,,
 And do we need projectors in all the committees,,,,,,
 Nahh,,,,,,
 Crisis committees,,,,,,
 Pucca,,,,,,
 🙄,,,,,,
 Actually all of them,,,,,,
 Resolution,,,,,,
 Has to be displayed kada,,,,,,
 We’ll have to talk to the EB,,,,,,
 Half committees morning half second session lo pedthe we can save,,,,,,
 We can,,,,,,
 Kaani,,,,,,
 Kakurthi GA untadhi,,,,,,
 😬,,,,,,
 We can't actually,,,,,,
 Can't tell which committee will pass reso,,,,,,
 bisket aipothaam Theda aithey,,,,,,
 Last time 3 tho manage chesaru anta ra,,,,,,
 Rey we don't have any theme re. No proper plan only. Ila aithe kastham,,,,,,
 Good morning ma'am.,,,,,,
 🙄,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Nice!,,,,,,
 Which one!?,,,,,,
 Thisss!!,,,,,,
 Idhi evarkinaa nachutundha asalu antondhi,,,,,,
 🙄,,,,,,
 Nak nachidi show cheyak,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Dates bhayankaranga unnai,,,,,,
 Handwriting or size!?,,,,,,
 Both,,,,,,
 Bhayam vestondhi 😨,,,,,,
 ‎,,,,,,
 Background,,,,,,
 Em cheyali?,,,,,,
 Blank ah,,,,,,
 Haa as of now,,,,,,
 Ohh,,,,,,
 ‎,,,,,,
 Dates koncham peddadi cheyva revanth,,,,,,
 Okay,,,,,,
 CBITMUN logo ala aipoindhi enti,,,,,,
 Cancer patient laaga,,,,,,
 Laptop lo bane undhi 😐,,,,,,
 ‎,,,,,,
 ‎.,,,,,,
 ‎,,,,,,
 BG baledu,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 Can we have this type of border?,,,,,,
 Yea but informal aythadi,,,,,,
 Ante mari antha peddavi Kakunda koncham ala. If possible,,,,,,
 ‎,,,,,,
 We can try,,,,,,
 TTI ,,,,,,
,,,,,,
 Communicando undala 🤨,,,,,,
 Emo,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 That's because they used a diff logo. ,,,,,,
,,,,,,
,,,,,,
 ‎,,,,,,
" Also, our dates are too lengthy cause of variation in month",,,,,,
 I know. And the year is too small kada. Full clarity tho chuste Kani kanipiyadu,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Nicee,,,,,,
 Ya,,,,,,
 If possible brighten the logo,,,,,,
 CBIT MUN,,,,,,
 ‎,,,,,,
 Borders orange pedthey,,,,,,
 ?,,,,,,
 Chaana bright aypothundi,,,,,,
 Ee template okay na?,,,,,,
 Right bottom insta fb twitter pedtha,,,,,,
" Ahh , nice",,,,,,
 Too much of yellow undhi,,,,,,
 Yello change chestha ra,,,,,,
 Yeah,,,,,,
 Ill keep something diff,,,,,,
 Nice,,,,,,
 Yess,,,,,,
 ‎,,,,,,
 Yess,,,,,,
 Settt,,,,,,
 Rey,,,,,,
 The gold one was good,,,,,,
 Even I felt the same,,,,,,
 Yes,,,,,,
 This looks like a record book cover,,,,,,
 Can this be matched with the logo?,,,,,,
 The gold one is nice,,,,,,
 Ante?,,,,,,
 Transition of border with respect to the logo,,,,,,
 ‎,,,,,,
 Reviews please,,,,,,
 If this set,,,,,,
 Ill start the insta poster,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 Got it now?,,,,,,
 ‎,,,,,,
 Someone mail the proposal 😅,,,,,,
 Just ippude,,,,,,
 ‎,,,,,,
 But we have to send the mail officially Kada,,,,,,
 Haan,,,,,,
 Sent,,,,,,
 Both the contacts?,,,,,,
 No,,,,,,
,,,,,,
 Okay,,,,,,
 Sent,,,,,,
 Set,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Mail him too,,,,,,
 Okay,,,,,,
 Any more mails ?,,,,,,
 I mailed,,,,,,
 ‎,,,,,,
 Idi urgent anta,,,,,,
 Okay,,,,,,
 Sent?,,,,,,
 Will send in 5 mins,,,,,,
 Okay,,,,,,
 Arey jaldi ra,,,,,,
 ‎,,,,,,
 Too empty,,,,,,
 Wait I’ll do something,,,,,,
 Arey ayinda?,,,,,,
 manasa@betalectic.com,,,,,,
 Deeniki kuda ,,,,,,
,,,,,,
,,,,,,
 Sent,,,,,,
 Deeniki kuda jaldi pettuis,,,,,,
 Company name telidu so manage chey,,,,,,
 ‎,,,,,,
 Review,,,,,,
 Logo idhi pettava,,,,,,
 Haan,,,,,,
 Dates font Inka CBIT Model United Nations font same pattava,,,,,,
 Okay,,,,,,
 Idi ayinda,,,,,,
 Yess,,,,,,
 ‎,,,,,,
 Borders,,,,,,
 Dates poster borders or anyothers,,,,,,
 These borders ?,,,,,,
 Okay,,,,,,
 Loogooooo,,,,,,
 31st lo ST bigger capitals vachayi....make them like in 2nd ,,,,,,
,,,,,,
 Next line lo 2018 kuda petteyi bro,,,,,,
 chustunna,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Logo 😭😭😭,,,,,,
 Arey morning pettina logo ra adi,,,,,,
 Idi pettu ra.....the one Bhargav sent you.... borders clear ga unnayi,,,,,,
,,,,,,
,,,,,,
 Ade ra adi,,,,,,
 ‎,,,,,,
 Chdu Ra dates poster lo chaaala chaaala clear undhi logo,,,,,,
 Done?,,,,,,
 Hammayyaa 😭😭,,,,,,
 🙌🏼,,,,,,
 Text?,,,,,,
 Arey 😂,,,,,,
 Em text ra malli,,,,,,
 Chestunna aagu,,,,,,
 ‎,,,,,,
" 2nd ki September ki ""space""",,,,,,
 Arey tuition ki start ayna ra ,,,,,,
,,,,,,
 Epudu vasthaav?,,,,,,
7,,,,30,,
 Mundhe post cheyyali Ra 😶,,,,,,
,,,,,,
 Intiki pothunna aagu🤦🏻‍♂️,,,,,,
 ‎,,,,,,
 Done,,,,,,
 Send the psd file to CC mail ID too bro,,,,,,
 Done,,,,,,
 Cool,,,,,,
 We'll post this at 7 . ,,,,,,
,,,,,,
 Sett,,,,,,
 Insta Twitter link kuda pettali,,,,,,
 He was USG for one of the editions,,,,,,
 Pranav valla relatives ah 😛,,,,,,
 Yeah,,,,,,
,,,,,,
 ‎,,,,,,
 Cbit MUN logo change chesa,,,,,,
 Okay,,,,,,
 Greetings ,,,,),,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Cool,,,,,,
 Greetings ,,,,),,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Suggest inclusions or exclusions if any,,,,,,
 Popularising badalu vere word use chey ra,,,,,,
 Okay,,,,,,
 This one ?,,,,,,
 Indulo,,,,,,
 Also,,,,,,
 Change the keep an eye,,,,,,
 Part,,,,,,
" "" when we, the students of CBIT, """,,,,,,
 Follow us or join us ante routine ayipotadi emo ani...😶,,,,,,
 Let’s post something on both insta and twitter before announcing them on fb,,,,,,
 Kaani ,,,,,,
,,,,,,
 So this is how you spam-,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 So this is how you spam-,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Thumbnail?,,,,,,
" Insta, FB and Twitter thumbnails show up on copy pasting the links.....we have to delete them otherwise the post will have a thumbnail",,,,,,
 So this is how you spam-,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Greetings ,,,,),,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Post ,,,,,,
,,,,,,
 Farooqunnisa can't come anta ,,,,,,
,,,,,,
 Yaaa,,,,,,
 Post the dates video,,,,,,
 All are online anta,,,,,,
 ‎,,,,,,
 Model UNITIED nations ani undi 😐,,,,,,
 😂😂😂😂😂😂,,,,,,
 @919573066222 change chey ra,,,,,,
 Psd undi group lo😅,,,,,,
 Chesthuna,,,,,,
 Lato font downloadchesi install chey,,,,,,
 Lucidia Sans kuda,,,,,,
 ‎,,,,,,
 2nd ki September ki space ra,,,,,,
 ‎,,,,,,
 okay?,,,,,,
 Sett,,,,,,
 Check the test Group,,,,,,
 post,,,,,,
 Em cheppali,,,,,,
 Reason adugu,,,,,,
 Cheparu kada,,,,,,
 Ade😅,,,,,,
 Post the dates poster on the insta,,,,,,
 Account,,,,,,
 Video will be better I guess,,,,,,
 Yaa,,,,,,
 Need 1,,,,1 size for this....,,
 We'll post video,,,,,,
 Fine then,,,,,,
 Resize and post it,,,,,,
 @919573066222 cheyagalava ?,,,,,,
 Monna calls lo adigaam kadhaa Ra,,,,,,
 We joined we joined annaru,,,,,,
 I got only one notification,,,,,,
 I didn't get that also,,,,,,
 5 min...I’m searching for apps to resize,,,,,,
 Some of them started posting,,,,,,
 But we aren't getting notifications,,,,,,
 ‎.,,,,,,
 ‎.,,,,,,
 Arey Instagram ++ download cheyandi,,,,,,
 I didn't get even one. But pavan texted me that he started Posting,,,,,,
 Ani ++ apps only for iOS,,,,,,
 How’s this!?,,,,,,
 When will they start spamming 🤦🏻‍♀😘,,,,,,
 😭*,,,,,,
 Useless people,,,,,,
 ‎,,,,,,
 Arrey,,,,,,
 Ask ask,,,,,,
 ‎,,,,,,
" When we ask you to spam and give a particular time,it means that you have to spam then without fail. ",,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 I'm putting this after spam is done,,,,,,
" If it's insta size , POST",,,,,,
 Ila aithey eppatiki baagupadthaaru,,,,,,
 They'll keep spamming till tomorrow evening,,,,,,
 Shall I ask again,,,,,,
 Reyyy 😭,,,,,,
 No,,,,,,
 ‎,,,,,,
 😑,,,,,,
,,,,,,
 Rishika joined about 25 groups now.,,,,,,
 Whatt,,,,,,
 ‎,,,,,,
 we'll post this on the page,,,,,,
 Iam still getting requests,,,,,,
 Vaishnavi also,,,,,,
" As the curtains for the 8th edition of CBITMUN are raised, we present you a glimpse of our previous 7 editions that have shaped our legacy.",,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 I’m posting this along with the video.,,,,,,
 Any changes!?,,,,,,
 No ,,,,,,
,,,,,,
 ‎,,,,,,
 ,,,,D,,
 Guys I feel we need to redesign the logo,,,,,,
 Change the FB Dp and Cover,,,,,,
 @917337585022,,,,,,
 Send a mail to this asap,,,,,,
 brooklynreview1@gmail.com,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 Logo ela undi ?,,,,,,
 Font konchem formal ga unte better,,,,,,
 Is it okay if the logo does not have a shadow like the font ?,,,,,,
 wait,,,,,,
 ‎,,,,,,
 Informal,,,,,,
 I'm sending this!,,,,,,
 Do it,,,,,,
 Guys poster ippatnunchi 1,,,,1 ratio lo cheddama?,,
 Yeah,,,,,,
 Almost anni posters 1,,,,1 unnayi,,
 Cheyyali. ,,,,,,
,,,,,,
 Anni alane cheddam ra,,,,,,
 Yeahh,,,,,,
 Ah committees poster insta size kaadhemo?,,,,,,
 Try cheyochu,,,,,,
 ‎,,,,,,
" Guys , which committees are we gonna release today ??",,,,,,
 Actually let’s divide and decide which committees we will release on which days,,,,,,
 Vidya helpline ( career help),,,,,,
,,,,,,
 Guys email him😅,,,,,,
 Sent,,,,,,
 Arey tap 87 on the phone🙄,,,,,,
 😅😅,,,,,,
 @919490580080,,,,,,
 Done,,,,,,
412520,,,,,,
 Yo set,,,,,,
 Enti idi ?,,,,,,
 And this ?,,,,,,
 Verification code🤭,,,,,,
 Oooooh,,,,,,
 Got it,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Niceee!,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 udit_cv • ‎4 pages ‎document omitted,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 guys reviews,,,,,,
 Not this wait,,,,,,
 ‎,,,,,,
 Arey😂😂,,,,,,
 Untied malli,,,,,,
 🤭,,,,,,
 2nd September madhyalo space,,,,,,
 Amaaazzziiiinnnnggg,,,,,,
 Untied 😂,,,,,,
 remove the year in dates,,,,,,
 B/W raaaaa😭😭😭,,,,,,
 Chestunna ra,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Last two are nice. ,,,,,,
,,,,,,
 Idhi kuda baundhi. @917995470449 ,,,,,,
,,,,,,
 @919160344049  😅😂,,,,,,
 Endi ra😅,,,,,,
 Crazyyyyy,,,,,,
 My mom is telling that the other one is nice 😂😂😂😂😂😂😂,,,,,,
 ‎,,,,,,
 😂😂🤭,,,,,,
 ‎.,,,,,,
 😂😂😂,,,,,,
 Arey UNIN ra😅,,,,,,
 Ayipotadi oka 2 days lo,,,,,,
 Okay set,,,,,,
 Amnesty international enti?,,,,,,
 I asked Suraj ,,,,,,
,,,,,,
,,,,,,
 Basically evadiki em teluso vallaki kuda telidu,,,,,,
 Revannth sent mails to UNIC adi okati ichadu,,,,,,
 Sheets will be Tejaswie,,,,,,
 Call cheste....I've details of people who applied and I'll send it,,,,,,
 ‎,,,,,,
 Can you sort out who attended conference from them ani anindi 😶,,,,,,
 We can kadha? ,,,,,,
,,,,,,
 Anduke 2 days padthundi 😐,,,,,,
,,,,,,
,,,,,,
 Audit sheet?,,,,,,
 Check cc mail now,,,,,,
 The sheet we saw on website is the audit sheet,,,,,,
 There is no financial audit in the string of mails between UNIC and Revannth,,,,,,
 ‎,,,,,,
 ...,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Classy 💯,,,,,,
 What say @CDAarmy 😛,,,,,,
 Meeeru edi chepte adi saaaar 😝,,,,,,
 Dates konchem teda anthe,,,,,,
 Ehe nina poster eh baundi,,,,,,
 This one,,,,,,
 No dude this looks more CBIT MUN style,,,,,,
 Asalu left top lo dots kanipiyatle,,,,,,
 @919573066222 ,,,,,,
,,,,,,
 Chestha aagu,,,,,,
 Left to right pettesi chdu,,,,,,
,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 ‎,,,,,,
 Niceeee!,,,,,,
 Nicr,,,,,,
 Nice,,,,,,
 🙌🏼,,,,,,
 But B/W unte Anni committees posters oke la untayi,,,,,,
 Background Ila untene baguntundi,,,,,,
 Let’s change committee name font color for different committees,,,,,,
 ??,,,,,,
 We cannot find 7 different colours that look formal......white is best 😶,,,,,,
 Hmm,,,,,,
 Ah BG meedha white suit aindhi,,,,,,
 Remaining cheppali,,,,,,
 Cheppalem*,,,,,,
 We'll test with a diff background pic once Vivek/Revanth is online,,,,,,
 I’m there but Laptop’s getting updated😑😑,,,,,,
 MUN dhaaka shut down cheyyaku Inka 😒,,,,,,
 Restart ayindi ra oka software install chestunde,,,,,,
 🤦🏻‍♂,,,,,,
 Let's run another spam today,,,,,,
 Tell them to sort out the groups before 7,,,,30 and be ready,,
 My alternate number - 6303387345,,,,,,
 ‎,,,,,,
 Sett,,,,,,
 ‎,,,,,,
 🔥🔥,,,,,,
 Wow ❤,,,,,,
 🙌🏼,,,,,,
 Woahhhh,,,,,,
 Greetings ,,,,),,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Arrey two people are spamming on one group,,,,,,
 Which group and who ?,,,,,,
 ‎,,,,,,
 How did it go,,,,,,
 ‎,,,,,,
 Evaru??,,,,,,
 ICC lo CSW lo unde,,,,,,
 Biiiig akka,,,,,,
 😂,,,,,,
 Revanth ah mam em ayyaru communicando sponsor,,,,,,
 Proposal adigindi pampina,,,,,,
,,,,,,
 Evaru eeme?,,,,,,
 Wooooow,,,,,,
 She used to torture us for every ICC post 🤦🏻‍♂,,,,,,
,,,,,,
 Acha okay cool,,,,,,
 Daaavudaaa,,,,,,
 gopalakrishna.kala@gmail.com,,,,,,
 Arey proposal pampara ee mail ki,,,,,,
 Nenu pampiyana,,,,,,
 Yo,,,,,,
 Okay,,,,,,
 ‎,,,,,,
 Important ra idi😅,,,,,,
 manasa@betalectic.com,,,,,,
 Company name Betalectic,,,,,,
 Jaldi pampandra😅,,,,,,
 Okayyy,,,,,,
 Sent to gopal,,,,,,
 Sending,,,,,,
 Set,,,,,,
 Betaletic anthe na,,,,,,
 Haa,,,,,,
 Done,,,,,,
 Set,,,,,,
 Rey Rey,,,,,,
 Not CC mail ID re,,,,,,
 CBITMUN 2018 mail ID,,,,,,
 Oh 🤦🏻‍♀,,,,,,
 I forgot. Next time nunchi proper I'll use that,,,,,,
 We'll kick Moksh out.,,,,,,
 Yea,,,,,,
 Yeassss,,,,,,
 So basically we thought we'll post the commitees today kada. We actually thought that we'll have few topics in mind and we'll release the committees. Buy We spoke to Suraj today. He asked us to give them properly framed agendas along with the committees. They will discuss among themselves and give us feedback. After that we need to show our agendas to our secretariat and then release them. So we divided the committees and now we are framing proper agendas.  So this is the situation as of now.,,,,,,
 Okay set,,,,,,
 Okay,,,,,,
 Ooohkiee,,,,,,
 ‎This message was deleted.,,,,,,
 ‎,,,,,,
 UN General Assembly / SPECPOL ,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
,,,,,,
 Agenda?,,,,,,
 Deciding,,,,,,
 Okayy,,,,,,
 It'll take more time for releasing the committees and agendas,,,,,,
 Okayy,,,,,,
 Arey juniors ki last exam 8th ki kada,,,,,,
 Yeahh,,,,,,
 It's going to be a huge process,,,,,,
 It's really important to concentrate on other aspects too,,,,,,
 What happened to the collection of data for sponsorship?,,,,,,
 https,,,,//docs.google.com/spreadsheets/d/1PQLNjGLXwz2NysoVfWhCaSYXijmGIs7U8ayQt-Ef9KE,,
 Tejaswie doesn't have anta. Revannth has.,,,,,,
 Revannth pamputha annadu,,,,,,
 Not that,,,,,,
" Various companies dhi chesthunnaru kadha , adhi",,,,,,
 Idhi,,,,,,
 Ave unnaya 😕,,,,,,
 Phone numbers?,,,,,,
